alert_id,cluster_id,severity,status,evidence_confidence,suppressed,suppression_reason,risk_score,risk_level,classification_label,classification_score,false_alarm_indicator,detection_reliability,observation_count,active_days,persistence_category,max_frp,max_bright_ti4,bt_diff_max,movement_direction,movement_bearing_degrees,movement_rate_km_per_day,movement_pattern,latitude,longitude,nearest_station_name,station_distance_km,station_available,reasons,alert_rationale,created_at,updated_at,is_decision_support_only
TAL-00718,718,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,0.81,305.98,18.88,,,0.0,insufficient_evidence,21.29379,81.59311,Airport Fire Station,19.41,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Airport Fire Station (19.4 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Airport Fire Station (19.4 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00719,719,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,0.67,302.49,19.5,,,0.0,insufficient_evidence,21.33706,78.96845,Kalmeshwar Fire Station,12.64,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Kalmeshwar Fire Station (12.6 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Kalmeshwar Fire Station (12.6 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00720,720,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,10.0,LOW,Industrial-context thermal event,0.45,HIGH,LOW,1,1,isolated,1.13,309.86,36.04,,,0.0,insufficient_evidence,21.92591,83.34019,,,False,"High false-alarm concern; Single observation (no temporal recurrence); Industrial context detected (score 0.45); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Industrial context detected (score 0.45); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00721,721,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,0.58,300.01,19.62,,,0.0,insufficient_evidence,21.98617,82.01643,,,False,"High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00722,722,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,1.96,312.44,25.73,,,0.0,insufficient_evidence,22.08837,83.11952,,,False,"High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00723,723,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,1.2,304.22,20.59,,,0.0,insufficient_evidence,8.67153,77.9933,Airport Fire Station,7.18,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Airport Fire Station (7.2 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Airport Fire Station (7.2 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00724,724,MEDIUM,ACTIVE,HIGH,False,,40.0,MEDIUM,Industrial-context thermal event,0.45,LOW,HIGH,3,1,isolated,9.3,341.34,55.69,,,0.0,insufficient_evidence,12.85252,79.90343,Tamil Nadu Fire and Rescue Services,26.93,True,Risk score 40/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Peak thermal intensity / high spectral contrast; Industrial context detected (score 0.45); Verified fire station nearby: Tamil Nadu Fire and Rescue Services (26.9 km),Decision-support thermal anomaly alert. Risk score 40/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Peak thermal intensity / high spectral contrast; Industrial context detected (score 0.45); Verified fire station nearby: Tamil Nadu Fire and Rescue Services (26.9 km). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00725,725,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,1.34,304.67,23.81,,,0.0,insufficient_evidence,14.1833,79.55907,,,False,"High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00726,726,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,1.13,307.02,16.46,,,0.0,insufficient_evidence,28.19945,76.90763,Sushant Lok Fire Station,33.55,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Sushant Lok Fire Station (33.5 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Sushant Lok Fire Station (33.5 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00727,727,MEDIUM,ACTIVE,HIGH,False,,36.0,MEDIUM,Industrial-context thermal event,0.65,LOW,HIGH,4,3,short_lived_repeated,1.43,305.34,13.92,,,0.1,stationary,31.25403,76.92641,Fire station (unnamed),18.5,True,Risk score 36/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (3 active days); Industrial context detected (score 0.65); Verified fire station nearby: Fire station (unnamed) (18.5 km),Decision-support thermal anomaly alert. Risk score 36/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (3 active days); Industrial context detected (score 0.65); Verified fire station nearby: Fire station (unnamed) (18.5 km). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00728,728,LOW,ACTIVE,MODERATE,False,,22.1,LOW,Unknown / Insufficient Evidence,0.0,MEDIUM,MEDIUM,2,1,isolated,2.31,301.79,37.37,,,0.0,insufficient_evidence,23.16571,82.33875,,,False,Routine thermal baseline / informational monitoring,Decision-support thermal anomaly alert. Routine thermal baseline / informational monitoring. Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00729,729,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,9.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,4.25,295.02,13.13,,,0.0,insufficient_evidence,16.42131,79.32549,,,False,"High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00730,730,LOW,ACTIVE,MODERATE,False,,27.2,LOW,Agricultural-context thermal event,0.55,MEDIUM,MEDIUM,1,1,isolated,5.03,341.06,45.86,,,0.0,insufficient_evidence,26.88691,93.05493,,,False,Single observation (no temporal recurrence); Peak thermal intensity / high spectral contrast; Agricultural-context event,Decision-support thermal anomaly alert. Single observation (no temporal recurrence); Peak thermal intensity / high spectral contrast; Agricultural-context event. Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00731,731,LOW,ACTIVE,MODERATE,False,,22.1,LOW,Unknown / Insufficient Evidence,0.0,MEDIUM,MEDIUM,1,1,isolated,3.4,334.43,45.64,,,0.0,insufficient_evidence,9.61558,78.6358,,,False,Single observation (no temporal recurrence); Peak thermal intensity / high spectral contrast,Decision-support thermal anomaly alert. Single observation (no temporal recurrence); Peak thermal intensity / high spectral contrast. Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00732,732,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,13.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,3.15,331.34,40.37,,,0.0,insufficient_evidence,9.88432,78.81351,Fire station (unnamed),20.43,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire station (unnamed) (20.4 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire station (unnamed) (20.4 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00733,733,MEDIUM,ACTIVE,HIGH,False,,35.0,MEDIUM,Industrial-context thermal event,0.85,LOW,HIGH,4,2,short_lived_repeated,3.65,334.95,40.24,,,0.083,stationary,23.77793,86.38925,Fire station (unnamed),49.66,True,Risk score 35/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (2 active days); Industrial context detected (score 0.85); Verified fire station nearby: Fire station (unnamed) (49.7 km),Decision-support thermal anomaly alert. Risk score 35/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (2 active days); Industrial context detected (score 0.85); Verified fire station nearby: Fire station (unnamed) (49.7 km). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00734,734,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,13.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,2.39,335.42,41.33,,,0.0,insufficient_evidence,25.2817,87.65293,,,False,"High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00735,735,LOW,ACTIVE,MODERATE,False,,27.2,LOW,Agricultural-context thermal event,0.55,MEDIUM,MEDIUM,1,1,isolated,6.64,342.38,48.5,,,0.0,insufficient_evidence,26.89398,93.03973,,,False,Single observation (no temporal recurrence); Peak thermal intensity / high spectral contrast; Agricultural-context event,Decision-support thermal anomaly alert. Single observation (no temporal recurrence); Peak thermal intensity / high spectral contrast; Agricultural-context event. Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00736,736,LOW,ACTIVE,MODERATE,False,,27.2,LOW,Agricultural-context thermal event,0.55,MEDIUM,MEDIUM,1,1,isolated,6.62,342.18,48.68,,,0.0,insufficient_evidence,26.93147,92.41478,,,False,Single observation (no temporal recurrence); Peak thermal intensity / high spectral contrast; Agricultural-context event,Decision-support thermal anomaly alert. Single observation (no temporal recurrence); Peak thermal intensity / high spectral contrast; Agricultural-context event. Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00737,737,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,9.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,3.85,330.18,32.92,,,0.0,insufficient_evidence,29.06069,79.5211,"Uttarakhand Fire and Emergency Station, Sidcul",12.04,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Uttarakhand Fire and Emergency Station, Sidcul (12.0 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Uttarakhand Fire and Emergency Station, Sidcul (12.0 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00738,738,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,13.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,4.93,337.3,34.04,,,0.0,insufficient_evidence,8.53019,78.08766,Airport Fire Station,23.11,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Airport Fire Station (23.1 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Airport Fire Station (23.1 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
