cluster_id,observation_count,active_days,first_detection,last_detection,time_span_days,start_latitude,start_longitude,end_latitude,end_longitude,total_movement_distance_km,movement_rate_km_per_day,movement_bearing_degrees,movement_direction,movement_confidence,movement_status,direction,movement_pattern,direction_confidence,direction_confidence_score,direction_available
97,1,1,2026-08-02T07:29:00+00:00,2026-08-02T07:29:00+00:00,0.0,10.88474,79.83207,10.88474,79.83207,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
98,1,1,2026-08-02T07:29:00+00:00,2026-08-02T07:29:00+00:00,0.0,10.94911,79.78835,10.94911,79.78835,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
99,1,1,2026-08-02T07:29:00+00:00,2026-08-02T07:29:00+00:00,0.0,11.18027,79.53069,11.18027,79.53069,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
100,1,1,2026-08-02T07:31:00+00:00,2026-08-02T07:31:00+00:00,0.0,11.49028,79.55821,11.49028,79.55821,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
101,1,1,2026-08-02T07:31:00+00:00,2026-08-02T07:31:00+00:00,0.0,12.04076,79.63448,12.04076,79.63448,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
102,2,1,2026-08-02T07:31:00+00:00,2026-08-02T08:16:00+00:00,0.031,12.06288,78.75271,12.06288,78.75271,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
103,1,1,2026-08-02T07:31:00+00:00,2026-08-02T07:31:00+00:00,0.0,13.6854,78.08358,13.6854,78.08358,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
104,1,1,2026-08-02T07:31:00+00:00,2026-08-02T07:31:00+00:00,0.0,14.67235,79.53287,14.67235,79.53287,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
105,1,1,2026-08-02T07:31:00+00:00,2026-08-02T07:31:00+00:00,0.0,15.1253,76.765,15.1253,76.765,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
106,2,1,2026-08-02T07:31:00+00:00,2026-08-02T08:18:00+00:00,0.033,17.3469,80.85074,17.3469,80.85074,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
107,15,3,2026-08-02T07:31:00+00:00,2026-08-04T20:10:00+00:00,2.527,19.0998,82.16684,19.09944,82.16756,0.086,0.034,118.08,SE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
108,1,1,2026-08-02T07:33:00+00:00,2026-08-02T07:33:00+00:00,0.0,21.07794,85.03757,21.07794,85.03757,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
109,2,1,2026-08-02T07:33:00+00:00,2026-08-02T07:33:00+00:00,0.0,21.6755,84.04032,21.6755,84.04032,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
110,1,1,2026-08-02T07:33:00+00:00,2026-08-02T07:33:00+00:00,0.0,21.76636,84.02389,21.76636,84.02389,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
111,3,2,2026-08-02T07:33:00+00:00,2026-08-03T20:27:00+00:00,1.538,22.36522,87.01934,22.36231,87.0182,0.344,0.224,199.92,S,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
112,3,2,2026-08-02T07:33:00+00:00,2026-08-04T07:41:00+00:00,2.006,22.57299,85.89765,22.57145,85.89578,0.257,0.128,228.36,SW,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
113,1,1,2026-08-02T07:33:00+00:00,2026-08-02T07:33:00+00:00,0.0,26.00009,93.45987,26.00009,93.45987,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
114,1,1,2026-08-02T07:35:00+00:00,2026-08-02T07:35:00+00:00,0.0,28.18286,76.60889,28.18286,76.60889,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
115,4,1,2026-08-02T07:35:00+00:00,2026-08-02T07:35:00+00:00,0.0,29.59667,76.10747,29.59667,76.10747,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
116,1,1,2026-08-02T07:35:00+00:00,2026-08-02T07:35:00+00:00,0.0,29.63628,77.26997,29.63628,77.26997,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
117,1,1,2026-08-02T07:35:00+00:00,2026-08-02T07:35:00+00:00,0.0,29.99296,73.6627,29.99296,73.6627,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
118,1,1,2026-08-02T08:16:00+00:00,2026-08-02T08:16:00+00:00,0.0,8.90865,78.03073,8.90865,78.03073,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
119,1,1,2026-08-02T08:16:00+00:00,2026-08-02T08:16:00+00:00,0.0,9.29566,77.94614,9.29566,77.94614,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
120,3,1,2026-08-02T08:16:00+00:00,2026-08-02T08:16:00+00:00,0.0,11.41044,79.68736,11.41044,79.68736,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
121,1,1,2026-08-02T08:16:00+00:00,2026-08-02T08:16:00+00:00,0.0,12.45999,78.99902,12.45999,78.99902,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
122,1,1,2026-08-02T08:16:00+00:00,2026-08-02T08:16:00+00:00,0.0,12.82108,76.97945,12.82108,76.97945,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
123,1,1,2026-08-02T08:18:00+00:00,2026-08-02T08:18:00+00:00,0.0,13.78007,76.9473,13.78007,76.9473,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
124,1,1,2026-08-02T08:18:00+00:00,2026-08-02T08:18:00+00:00,0.0,13.93042,77.46671,13.93042,77.46671,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
125,1,1,2026-08-02T08:18:00+00:00,2026-08-02T08:18:00+00:00,0.0,14.1473,77.31364,14.1473,77.31364,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
126,4,1,2026-08-02T08:18:00+00:00,2026-08-02T08:18:00+00:00,0.0,14.25055,77.45954,14.25055,77.45954,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
127,8,1,2026-08-02T08:18:00+00:00,2026-08-02T08:18:00+00:00,0.0,14.28534,77.43562,14.28534,77.43562,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
128,1,1,2026-08-02T08:18:00+00:00,2026-08-02T08:18:00+00:00,0.0,14.30635,77.44534,14.30635,77.44534,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
129,8,1,2026-08-02T08:18:00+00:00,2026-08-02T08:18:00+00:00,0.0,14.32605,77.41112,14.32605,77.41112,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
130,1,1,2026-08-02T08:18:00+00:00,2026-08-02T08:18:00+00:00,0.0,14.41843,78.30199,14.41843,78.30199,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
131,1,1,2026-08-02T08:18:00+00:00,2026-08-02T08:18:00+00:00,0.0,14.44477,78.46677,14.44477,78.46677,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
132,1,1,2026-08-02T08:18:00+00:00,2026-08-02T08:18:00+00:00,0.0,14.71503,79.55192,14.71503,79.55192,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
133,180,19,2026-08-02T08:18:00+00:00,2026-08-30T07:52:00+00:00,27.982,15.17777,76.66106,15.18088,76.66781,0.802,0.029,64.49,NE,LOW,MOVING,,erratic,PRELIMINARY,10,False
134,1,1,2026-08-02T08:18:00+00:00,2026-08-02T08:18:00+00:00,0.0,16.27069,76.4569,16.27069,76.4569,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
135,1,1,2026-08-02T08:18:00+00:00,2026-08-02T08:18:00+00:00,0.0,17.58144,76.11646,17.58144,76.11646,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
136,1,1,2026-08-02T08:18:00+00:00,2026-08-02T08:18:00+00:00,0.0,17.79687,83.16254,17.79687,83.16254,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
137,1,1,2026-08-02T08:22:00+00:00,2026-08-02T08:22:00+00:00,0.0,31.07977,74.70936,31.07977,74.70936,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
138,1,1,2026-08-02T08:22:00+00:00,2026-08-02T08:22:00+00:00,0.0,31.14965,74.86246,31.14965,74.86246,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
139,4,1,2026-08-02T19:08:00+00:00,2026-08-02T20:02:00+00:00,0.037,20.76036,85.29556,20.76036,85.29556,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
140,4,2,2026-08-02T19:08:00+00:00,2026-08-03T07:14:00+00:00,0.504,20.88583,84.98076,20.88563,84.98308,0.242,0.48,95.37,E,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
141,4,1,2026-08-02T19:08:00+00:00,2026-08-02T20:02:00+00:00,0.037,20.9513,86.04673,20.9513,86.04673,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
142,1,1,2026-08-02T19:08:00+00:00,2026-08-02T19:08:00+00:00,0.0,20.96288,85.16257,20.96288,85.16257,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
143,3,2,2026-08-02T19:08:00+00:00,2026-08-04T07:41:00+00:00,1.523,20.96841,85.17459,20.96958,85.17499,0.137,0.09,17.71,N,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
144,2,2,2026-08-02T19:08:00+00:00,2026-08-03T19:45:00+00:00,1.026,22.05437,88.12376,22.05452,88.12509,0.138,0.135,83.06,E,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
145,1,1,2026-08-02T20:00:00+00:00,2026-08-02T20:00:00+00:00,0.0,28.7467,76.92795,28.7467,76.92795,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
146,1,1,2026-08-02T20:02:00+00:00,2026-08-02T20:02:00+00:00,0.0,20.51417,85.72617,20.51417,85.72617,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
147,1,1,2026-08-02T20:02:00+00:00,2026-08-02T20:02:00+00:00,0.0,20.9223,86.04272,20.9223,86.04272,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
148,1,1,2026-08-02T20:02:00+00:00,2026-08-02T20:02:00+00:00,0.0,20.96531,86.05065,20.96531,86.05065,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
149,2,1,2026-08-02T20:02:00+00:00,2026-08-02T20:02:00+00:00,0.0,21.00166,86.02668,21.00166,86.02668,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
150,1,1,2026-08-02T20:02:00+00:00,2026-08-02T20:02:00+00:00,0.0,23.26589,88.54272,23.26589,88.54272,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
151,1,1,2026-08-02T20:02:00+00:00,2026-08-02T20:02:00+00:00,0.0,23.56163,87.08474,23.56163,87.08474,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
152,1,1,2026-08-02T20:02:00+00:00,2026-08-02T20:02:00+00:00,0.0,23.61422,86.78865,23.61422,86.78865,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
153,1,1,2026-08-02T20:02:00+00:00,2026-08-02T20:02:00+00:00,0.0,23.66245,87.15553,23.66245,87.15553,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
154,1,1,2026-08-02T20:02:00+00:00,2026-08-02T20:02:00+00:00,0.0,23.66928,86.09188,23.66928,86.09188,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
155,2,1,2026-08-02T20:02:00+00:00,2026-08-02T20:02:00+00:00,0.0,23.69296,87.09621,23.69296,87.09621,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
156,3,1,2026-08-02T20:02:00+00:00,2026-08-02T20:02:00+00:00,0.0,23.75631,85.85283,23.75631,85.85283,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
157,1,1,2026-08-02T20:02:00+00:00,2026-08-02T20:02:00+00:00,0.0,23.77175,86.19526,23.77175,86.19526,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
158,4,1,2026-08-02T20:02:00+00:00,2026-08-02T20:02:00+00:00,0.0,23.77952,86.21021,23.77952,86.21021,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
159,1,1,2026-08-02T20:02:00+00:00,2026-08-02T20:02:00+00:00,0.0,23.78087,86.37411,23.78087,86.37411,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
160,2,2,2026-08-02T20:04:00+00:00,2026-08-03T20:32:00+00:00,1.019,15.0254,78.0157,15.02134,78.01474,0.463,0.454,192.86,S,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
161,2,2,2026-08-02T20:04:00+00:00,2026-08-04T20:12:00+00:00,2.006,17.46376,80.6548,17.46366,80.65296,0.195,0.097,266.74,W,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
162,1,1,2026-08-02T20:04:00+00:00,2026-08-02T20:04:00+00:00,0.0,17.61375,83.19126,17.61375,83.19126,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
163,3,3,2026-08-02T20:04:00+00:00,2026-08-05T08:16:00+00:00,2.508,17.95569,80.79449,17.95611,80.79485,0.06,0.024,39.19,NE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
164,1,1,2026-08-02T20:04:00+00:00,2026-08-02T20:04:00+00:00,0.0,17.9686,83.15366,17.9686,83.15366,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
165,1,1,2026-08-02T20:04:00+00:00,2026-08-02T20:04:00+00:00,0.0,18.54154,83.34146,18.54154,83.34146,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
166,1,1,2026-08-02T20:46:00+00:00,2026-08-02T20:46:00+00:00,0.0,19.08717,82.17645,19.08717,82.17645,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
167,1,1,2026-08-02T20:46:00+00:00,2026-08-02T20:46:00+00:00,0.0,19.80054,78.86392,19.80054,78.86392,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
168,1,1,2026-08-02T20:46:00+00:00,2026-08-02T20:46:00+00:00,0.0,21.24589,79.22108,21.24589,79.22108,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
169,1,1,2026-08-02T20:46:00+00:00,2026-08-02T20:46:00+00:00,0.0,21.37593,81.67974,21.37593,81.67974,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
170,1,1,2026-08-02T20:46:00+00:00,2026-08-02T20:46:00+00:00,0.0,21.48706,81.76894,21.48706,81.76894,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
171,1,1,2026-08-02T20:46:00+00:00,2026-08-02T20:46:00+00:00,0.0,23.31381,70.48843,23.31381,70.48843,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
172,1,1,2026-08-02T20:46:00+00:00,2026-08-02T20:46:00+00:00,0.0,27.66697,76.12926,27.66697,76.12926,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
173,2,1,2026-08-02T20:46:00+00:00,2026-08-02T21:40:00+00:00,0.037,29.47629,76.85863,29.47629,76.85863,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
174,18,9,2026-08-02T20:49:00+00:00,2026-08-16T20:42:00+00:00,13.995,15.33446,76.28731,15.3352,76.28461,0.301,0.022,285.87,W,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
175,1,1,2026-08-02T20:49:00+00:00,2026-08-02T20:49:00+00:00,0.0,24.57784,74.80232,24.57784,74.80232,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
176,1,1,2026-08-02T20:49:00+00:00,2026-08-02T20:49:00+00:00,0.0,24.71447,75.95454,24.71447,75.95454,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
177,1,1,2026-08-03T07:14:00+00:00,2026-08-03T07:14:00+00:00,0.0,17.07052,81.6089,17.07052,81.6089,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
178,1,1,2026-08-03T07:58:00+00:00,2026-08-03T07:58:00+00:00,0.0,10.87581,79.09857,10.87581,79.09857,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
179,1,1,2026-08-03T07:58:00+00:00,2026-08-03T07:58:00+00:00,0.0,11.08548,79.41801,11.08548,79.41801,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
180,1,1,2026-08-03T07:58:00+00:00,2026-08-03T07:58:00+00:00,0.0,12.09229,79.56733,12.09229,79.56733,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
181,1,1,2026-08-03T07:58:00+00:00,2026-08-03T07:58:00+00:00,0.0,12.38051,79.98348,12.38051,79.98348,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
182,1,1,2026-08-03T07:58:00+00:00,2026-08-03T07:58:00+00:00,0.0,16.97776,81.59511,16.97776,81.59511,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
183,1,1,2026-08-03T07:58:00+00:00,2026-08-03T07:58:00+00:00,0.0,17.12715,81.31397,17.12715,81.31397,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
184,1,1,2026-08-03T08:01:00+00:00,2026-08-03T08:01:00+00:00,0.0,17.22134,81.39058,17.22134,81.39058,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
185,1,1,2026-08-03T08:01:00+00:00,2026-08-03T08:01:00+00:00,0.0,17.39471,81.24567,17.39471,81.24567,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
186,1,1,2026-08-03T08:01:00+00:00,2026-08-03T08:01:00+00:00,0.0,17.70182,82.58089,17.70182,82.58089,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
187,1,1,2026-08-03T08:01:00+00:00,2026-08-03T08:01:00+00:00,0.0,17.82471,83.11395,17.82471,83.11395,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
188,13,5,2026-08-03T08:01:00+00:00,2026-08-09T21:12:00+00:00,6.549,21.10398,72.6455,21.10538,72.64605,0.166,0.025,20.33,N,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
189,2,1,2026-08-03T08:54:00+00:00,2026-08-03T08:54:00+00:00,0.0,15.232,76.74436,15.232,76.74436,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
190,2,1,2026-08-03T19:45:00+00:00,2026-08-03T19:45:00+00:00,0.0,21.9271,85.22426,21.9271,85.22426,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
191,3,3,2026-08-03T19:45:00+00:00,2026-08-06T20:27:00+00:00,3.029,22.21446,84.86998,22.20951,84.86139,1.042,0.344,238.1,SW,LOW,MOVING,SW,directional,MODERATE,66,True
192,1,1,2026-08-03T19:47:00+00:00,2026-08-03T19:47:00+00:00,0.0,12.747,77.61954,12.747,77.61954,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
193,1,1,2026-08-03T20:27:00+00:00,2026-08-03T20:27:00+00:00,0.0,22.87237,86.06178,22.87237,86.06178,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
194,1,1,2026-08-03T21:23:00+00:00,2026-08-03T21:23:00+00:00,0.0,22.9088,69.69844,22.9088,69.69844,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
195,1,1,2026-08-03T21:23:00+00:00,2026-08-03T21:23:00+00:00,0.0,22.92707,69.82308,22.92707,69.82308,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
196,1,1,2026-08-04T07:37:00+00:00,2026-08-04T07:37:00+00:00,0.0,8.77262,78.11182,8.77262,78.11182,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
